Id,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,Ss,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstacy,Heroin,Ketamine,Legalh,Lsd,Meth,Mushrooms,Nicotine,Vsa
1528,18-24,0,"Some college or university, no certificate or degree",USA,White,0.9123109309052565,0.0042212888448033845,1.0677957406518224,-1.215215481970605,-1.5214673977306608,1.3456810983554328,0.4193122694051331,6,3,0,5,6,6,4,0,0,0,0,0,3,5,2,3,6,3
1529,18-24,1,University degree,UK,White,-1.873190278943558,1.9463183283359566,0.5867306980766432,-1.4833521172524338,0.12389191185434495,1.3456810983554328,1.9970515199809755,6,0,2,0,6,6,4,0,0,0,0,0,0,0,0,0,6,0
1530,18-24,0,"Some college or university, no certificate or degree",USA,White,-1.553782533803857,0.9666306404460798,1.6644200232118715,-0.0171735355935936,-0.14277954966710424,1.3456810983554328,0.7969941428269786,4,6,2,4,6,6,6,5,3,5,0,3,4,5,0,3,6,5
1531,18-24,0,Left school before 16 years,New Zealand,White,-1.1966677646801562,-0.9501107917272493,1.0677957406518224,1.289709304358478,-0.528314643691725,0.915018975040276,1.2736628734893594,3,0,0,2,6,5,6,0,0,0,0,0,3,5,0,4,2,1
1532,25-34,1,University degree,USA,Other,-0.14932612188547958,0.9666306404460798,1.246486796919702,0.7631620279696526,-0.27637585837429446,-0.23554703870612545,0.08554037637589663,4,6,5,5,6,6,6,3,0,2,0,0,6,3,0,3,6,0
1533,18-24,0,"Some college or university, no certificate or degree",USA,White,1.0227672663057819,-1.76758078926997,0.5867306980766432,-0.1551222241063227,-2.5785018375685187,0.915018975040276,-0.22125868776173244,4,3,0,3,4,5,5,3,3,5,2,0,5,3,3,3,6,2
1534,18-24,0,"Some college or university, no certificate or degree",USA,Other,-0.9229211819525353,1.2913469696979305,-0.4526296716343368,-0.6077920519588935,-0.006356972463632867,0.915018975040276,1.2736628734893594,4,0,0,0,6,3,6,0,0,0,0,0,3,0,0,0,3,0
1535,25-34,0,Left school at 18 years,Australia,White,0.04240467833496769,0.32395078120035065,-0.9793841947388138,0.2887641285945435,-0.653672680399117,-0.753225791296744,0.7969941428269786,6,4,5,3,4,4,6,3,0,5,0,2,3,2,6,0,4,0
1536,35-44,1,"Some college or university, no certificate or degree",Republic of Ireland,White,0.31318599031358146,0.0042212888448033845,-0.8498570278492728,-0.6077920519588935,-0.528314643691725,-0.753225791296744,0.08554037637589663,4,3,2,0,6,5,4,3,0,5,0,3,3,1,0,1,4,1
1537,18-24,1,"Some college or university, no certificate or degree",USA,Other,-0.4683231369552169,0.8088479237572055,0.2955933114863293,2.0453488641561437,1.816085096202194,-1.4536436559090193,-0.22125868776173244,4,6,0,5,6,3,6,5,0,5,0,5,3,2,0,3,5,3
1538,18-24,1,"Some college or university, no certificate or degree",USA,White,0.1360611520933125,-0.9501107917272493,-1.1226884972956506,0.43985794944047424,-1.1401015508494903,-0.753225791296744,0.7969941428269786,4,0,0,0,6,4,5,3,0,3,0,0,4,5,0,3,5,0
1539,18-24,1,"Some college or university, no certificate or degree",USA,Other,0.04240467833496769,1.7476977320334912,-0.5847475826945501,-0.45426171917019537,2.338864590184524,0.915018975040276,1.9970515199809755,5,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1540,18-24,0,"Some college or university, no certificate or degree",USA,White,1.134586023401797,-0.6965547185490073,0.8877591040782448,0.9442460019876703,-0.900600351361439,1.3456810983554328,0.7969941428269786,6,3,3,5,6,4,5,3,3,3,3,3,5,3,3,5,6,2
1541,18-24,1,"Some college or university, no certificate or degree",USA,White,0.6305501029100478,-0.154504612287235,1.8939519234181763,1.4544395706454112,0.12389191185434495,0.915018975040276,-0.8757259965584026,6,0,0,0,4,6,4,0,0,0,0,2,3,5,0,3,6,0
1542,18-24,0,"Some college or university, no certificate or degree",USA,White,-1.553782533803857,1.2913469696979305,-0.9793841947388138,0.43985794944047424,0.9418861747248215,0.1937741107892311,1.9970515199809755,6,6,0,0,6,6,6,6,0,0,0,0,5,3,0,5,6,0
1543,25-34,0,"Some college or university, no certificate or degree",USA,White,0.82684902293302,-3.014661266796846,0.2955933114863293,-1.346325894166596,-2.0492980949829396,0.915018975040276,0.7969941428269786,6,3,0,5,5,6,4,2,2,2,4,2,6,3,3,5,3,2
1544,18-24,0,"Some college or university, no certificate or degree",UK,White,-0.14932612188547958,-0.4405905148775806,-0.7192654466880604,-0.7628364312634675,-1.6443499439466294,1.3456810983554328,0.7969941428269786,5,2,0,0,4,5,6,2,0,2,0,3,4,0,0,2,2,0
1545,18-24,0,"Some college or university, no certificate or degree",USA,White,0.82684902293302,0.8088479237572055,0.8877591040782448,0.5921650128587294,-0.7829794752183343,0.1937741107892311,0.08554037637589663,5,5,0,5,6,6,4,0,0,0,0,0,3,3,0,3,6,0
1546,18-24,1,"Some college or university, no certificate or degree",USA,White,1.0227672663057819,-0.9501107917272493,0.8877591040782448,0.13187481843618676,-0.14277954966710424,-0.753225791296744,0.4193122694051331,3,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0
1547,18-24,0,Left school at 18 years,USA,Other,-0.24717003879613886,-1.9273502136157217,0.2955933114863293,-0.6077920519588935,-1.1401015508494903,0.5469007087892307,0.4193122694051331,3,0,0,0,6,5,5,0,0,5,0,0,3,5,0,3,2,0
1548,18-24,1,"Some college or university, no certificate or degree",USA,White,1.493994870233344,0.16912805824268257,0.8877591040782448,-0.0171735355935936,0.586497944660533,0.5469007087892307,0.7969941428269786,3,3,0,2,4,6,6,0,0,3,0,0,0,3,0,3,0,0
1549,25-34,0,University degree,UK,White,-1.1966677646801562,-0.5765094134637486,-1.6866272284001254,0.2887641285945435,1.3093311459275008,-1.4536436559090193,-0.8757259965584026,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0
1550,25-34,1,Masters degree,UK,White,-0.6796988558878381,-0.9501107917272493,0.5867306980766432,0.2887641285945435,1.3093311459275008,-0.753225791296744,-0.8757259965584026,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,1,0
1551,25-34,1,Professional certificate/ diploma,UK,White,-0.4683231369552169,0.0042212888448033845,-1.1226884972956506,0.2887641285945435,-0.006356972463632867,0.1937741107892311,-0.5431683478463336,6,2,0,0,6,2,4,0,0,0,0,0,0,0,0,0,6,0
1552,55-64,1,Professional certificate/ diploma,UK,White,0.4171708226605297,-1.5121784827136195,-1.8358159343833729,-0.9192845623046153,-0.40640425366064753,-1.4536436559090193,-2.1544290441012417,3,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,1,0
1553,45-54,1,"Some college or university, no certificate or degree",UK,White,-0.14932612188547958,-0.9501107917272493,-1.2798502686723625,-0.6077920519588935,0.41717239060141975,-0.23554703870612545,0.08554037637589663,6,0,0,0,6,1,5,0,0,0,0,0,0,0,0,1,1,0
1554,45-54,1,Professional certificate/ diploma,UK,White,-0.5814341911006304,-0.5765094134637486,-1.2798502686723625,0.9442460019876703,0.9418861747248215,-1.4536436559090193,-2.1544290441012417,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1555,18-24,0,"Some college or university, no certificate or degree",UK,White,-0.052213504855487626,-2.3303608855272406,-0.8498570278492728,-1.7765858282245783,-0.40640425366064753,1.3456810983554328,-0.22125868776173244,6,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,3,2
1556,25-34,0,Masters degree,UK,White,-1.553782533803857,1.1187241488448052,-0.018368732080488795,-0.0171735355935936,1.4654674470039688,0.1937741107892311,0.08554037637589663,4,0,0,0,6,2,4,0,0,0,0,0,5,0,0,0,5,0
1557,18-24,1,Masters degree,UK,White,0.31318599031358146,0.8088479237572055,-0.9793841947388138,0.2887641285945435,0.26041471134491845,-0.23554703870612545,0.4193122694051331,6,0,0,3,6,3,5,0,0,0,0,0,0,0,0,0,6,0
1558,25-34,1,"Some college or university, no certificate or degree",UK,White,-1.3308863372990785,1.5911291144682642,-0.5847475826945501,1.615560189609726,1.1368987009682203,0.1937741107892311,-0.22125868776173244,4,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,0,0
1559,55-64,1,University degree,UK,White,-1.873190278943558,1.5911291144682642,0.44869825865780233,0.7631620279696526,1.6348130455205026,0.1937741107892311,-0.5431683478463336,5,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0
1560,18-24,1,University degree,UK,Mixed-White/Black,-0.9229211819525353,-0.154504612287235,-0.8498570278492728,-0.7628364312634675,1.3093311459275008,-0.753225791296744,-0.22125868776173244,4,0,0,0,4,2,6,0,0,0,0,0,0,0,0,0,3,0
1561,25-34,1,Masters degree,UK,Asian,0.736518460960724,0.16912805824268257,-0.7192654466880604,-0.9192845623046153,1.1368987009682203,-1.4536436559090193,-0.8757259965584026,5,0,0,0,6,2,4,0,0,0,0,0,0,0,0,0,0,0
1562,35-44,1,University degree,UK,White,0.6305501029100478,-1.5121784827136195,-0.31809172435268174,0.2887641285945435,-0.14277954966710424,-0.753225791296744,-2.1544290441012417,1,1,1,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1563,45-54,1,Left school before 16 years,UK,White,0.22408761855117706,-0.3004573879283393,-1.2798502686723625,-0.6077920519588935,-0.27637585837429446,-0.23554703870612545,-0.5431683478463336,1,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
1564,35-44,0,Professional certificate/ diploma,UK,White,0.736518460960724,-1.5121784827136195,-0.8498570278492728,-0.1551222241063227,-1.1401015508494903,0.915018975040276,0.08554037637589663,5,2,1,1,6,3,6,1,0,3,0,1,0,1,0,1,1,0
1565,35-44,1,University degree,UK,White,-0.052213504855487626,1.7476977320334912,-2.870416564804048,-0.7628364312634675,2.6381483839290185,-1.4536436559090193,-1.6044905281465378,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1566,45-54,1,Professional certificate/ diploma,UK,White,-0.4683231369552169,-0.3004573879283393,-1.4291795576726232,1.4544395706454112,2.0499137142402626,-0.753225791296744,-0.5431683478463336,6,0,0,0,6,1,6,1,0,0,0,0,0,0,0,0,6,0
1567,35-44,1,Professional certificate/ diploma,UK,White,0.82684902293302,0.8088479237572055,0.2955933114863293,1.289709304358478,0.26041471134491845,-1.4536436559090193,-1.2228441989199232,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1568,45-54,1,Professional certificate/ diploma,UK,White,2.4667639608131187,-2.5460089711919336,-0.31809172435268174,-0.9192845623046153,-0.7829794752183343,-0.753225791296744,-1.6044905281465378,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1569,35-44,0,Masters degree,UK,White,-1.553782533803857,0.8088479237572055,1.246486796919702,1.823696464951144,-0.006356972463632867,0.1937741107892311,-0.22125868776173244,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1570,25-34,0,University degree,UK,White,-0.052213504855487626,0.4786731653874694,-1.1226884972956506,-0.7628364312634675,-0.27637585837429446,-1.4536436559090193,-0.8757259965584026,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,3,0
1571,25-34,1,Masters degree,UK,White,-1.0551963000940674,1.2913469696979305,-0.4526296716343368,-0.1551222241063227,-0.006356972463632867,0.915018975040276,-0.8757259965584026,4,0,3,0,4,2,4,0,0,0,0,0,0,0,0,0,2,0
1572,45-54,0,Professional certificate/ diploma,UK,White,-0.7931605332637086,-0.4405905148775806,-0.018368732080488795,1.823696464951144,0.7602934127244029,-0.753225791296744,-0.5431683478463336,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1573,18-24,1,"Some college or university, no certificate or degree",UK,White,-0.5814341911006304,-0.3004573879283393,-0.8498570278492728,0.5921650128587294,0.586497944660533,-0.753225791296744,-1.6044905281465378,3,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0
1574,25-34,1,Masters degree,UK,White,0.31318599031358146,0.0042212888448033845,-0.31809172435268174,0.5921650128587294,0.41717239060141975,0.1937741107892311,0.7969941428269786,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,5,0
1575,45-54,1,Professional certificate/ diploma,UK,White,1.0227672663057819,0.32395078120035065,0.7273036734457946,1.615560189609726,-0.528314643691725,0.915018975040276,-0.8757259965584026,3,0,0,3,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1576,35-44,1,University degree,UK,White,-0.052213504855487626,0.9666306404460798,-1.1226884972956506,0.9442460019876703,1.6348130455205026,-1.4536436559090193,-2.1544290441012417,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
1577,35-44,1,"Some college or university, no certificate or degree",UK,White,-0.24717003879613886,0.16912805824268257,-1.8358159343833729,-0.45426171917019537,0.41717239060141975,-1.4536436559090193,-0.5431683478463336,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0
1578,25-34,1,Masters degree,UK,White,-0.24717003879613886,0.8088479237572055,-0.5847475826945501,1.4544395706454112,0.9418861747248215,0.1937741107892311,-0.8757259965584026,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1579,45-54,1,University degree,UK,White,-1.0551963000940674,-0.154504612287235,-1.1226884972956506,-0.45426171917019537,0.586497944660533,-1.4536436559090193,-0.8757259965584026,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1580,45-54,1,Masters degree,UK,White,0.4171708226605297,-0.4405905148775806,1.442298856330978,1.289709304358478,0.7602934127244029,-0.23554703870612545,-0.5431683478463336,5,0,0,2,6,1,4,0,0,0,0,0,0,0,0,0,1,0
1581,35-44,1,Left school at 16 years,UK,White,-0.4683231369552169,0.16912805824268257,-0.4526296716343368,1.289709304358478,0.586497944660533,-1.4536436559090193,-0.5431683478463336,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1582,45-54,1,Professional certificate/ diploma,UK,White,0.6305501029100478,-1.5121784827136195,-2.407828147322035,-0.9192845623046153,0.12389191185434495,-1.4536436559090193,-2.1544290441012417,4,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0
1583,35-44,1,Masters degree,UK,White,-0.24717003879613886,-0.154504612287235,-1.2798502686723625,0.43985794944047424,1.4654674470039688,-0.23554703870612545,-0.8757259965584026,5,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,2,0
1584,35-44,0,Professional certificate/ diploma,UK,White,0.31318599031358146,-1.2350528323333323,-0.018368732080488795,0.7631620279696526,0.12389191185434495,-0.753225791296744,-0.8757259965584026,6,0,1,0,6,1,4,0,0,0,0,0,0,0,0,0,6,0
1585,35-44,1,Masters degree,UK,White,0.736518460960724,2.3321409688523693,0.14301052980661966,1.823696464951144,0.12389191185434495,0.1937741107892311,0.7969941428269786,4,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,6,0
1586,25-34,1,University degree,UK,White,0.1360611520933125,1.1187241488448052,0.14301052980661966,-0.1551222241063227,0.586497944660533,0.915018975040276,0.4193122694051331,6,1,2,3,6,2,6,5,2,3,0,1,3,0,0,2,3,0
1587,35-44,1,University degree,UK,White,0.04240467833496769,-0.154504612287235,0.8877591040782448,-0.3023657544747939,0.586497944660533,0.1937741107892311,-0.8757259965584026,4,1,1,3,6,3,6,1,0,1,0,0,0,1,1,1,1,0
1588,35-44,1,Professional certificate/ diploma,UK,White,-0.34885077562865574,0.8088479237572055,-1.6866272284001254,-0.6077920519588935,0.41717239060141975,-0.23554703870612545,-0.22125868776173244,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
1589,35-44,0,Left school at 16 years,UK,White,-1.3308863372990785,2.135095691247529,-0.5847475826945501,-0.6077920519588935,0.12389191185434495,-0.23554703870612545,-0.22125868776173244,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1590,35-44,0,Professional certificate/ diploma,UK,White,-2.054372328830543,1.4600264768684657,-0.018368732080488795,0.2887641285945435,0.9418861747248215,0.5469007087892307,0.08554037637589663,5,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,6,0
1591,35-44,1,University degree,UK,White,0.82684902293302,-0.6965547185490073,-0.8498570278492728,1.4544395706454112,1.1368987009682203,-0.23554703870612545,0.4193122694051331,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1592,45-54,1,Professional certificate/ diploma,UK,White,-2.054372328830543,0.8088479237572055,-0.9793841947388138,2.764510932399128,1.1368987009682203,-1.4536436559090193,-2.1544290441012417,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1593,45-54,1,University degree,UK,White,-0.7931605332637086,1.9463183283359566,-0.4526296716343368,1.1172082695297971,0.41717239060141975,0.915018975040276,1.9970515199809755,4,0,1,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0
1594,35-44,1,Doctorate degree,UK,White,0.04240467833496769,0.8088479237572055,0.2955933114863293,-0.0171735355935936,-0.14277954966710424,-0.23554703870612545,-0.5431683478463336,4,1,0,0,6,1,4,0,0,0,0,0,0,0,0,0,0,0
1595,25-34,1,University degree,UK,White,-0.24717003879613886,1.1187241488448052,-0.4526296716343368,-0.1551222241063227,0.41717239060141975,-0.753225791296744,-0.8757259965584026,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
1596,25-34,1,University degree,UK,White,-0.5814341911006304,1.7476977320334912,0.8877591040782448,-0.0171735355935936,-0.27637585837429446,1.3456810983554328,0.7969941428269786,4,0,1,0,4,3,4,0,0,0,0,0,0,0,0,2,3,0
1597,55-64,1,"Some college or university, no certificate or degree",UK,White,-0.052213504855487626,0.640840686349351,0.14301052980661966,0.43985794944047424,0.41717239060141975,-0.23554703870612545,-1.6044905281465378,4,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1598,35-44,1,University degree,UK,White,-0.6796988558878381,0.32395078120035065,-0.9793841947388138,0.5921650128587294,0.12389191185434495,-0.753225791296744,-0.8757259965584026,4,0,1,0,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1599,25-34,1,Masters degree,UK,White,-0.7931605332637086,1.2913469696979305,-1.8358159343833729,0.13187481843618676,0.7602934127244029,-0.753225791296744,-0.8757259965584026,4,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,2,0
1600,25-34,1,Professional certificate/ diploma,UK,White,-1.1966677646801562,1.1187241488448052,-1.4291795576726232,0.2887641285945435,-0.006356972463632867,-0.753225791296744,-0.8757259965584026,5,0,1,0,6,1,6,0,0,0,0,0,0,0,0,0,5,0
1601,25-34,1,Professional certificate/ diploma,UK,White,-0.6796988558878381,0.9666306404460798,-1.1226884972956506,-0.1551222241063227,0.586497944660533,0.1937741107892311,-0.22125868776173244,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,1,0
1602,25-34,0,Masters degree,UK,White,0.1360611520933125,0.640840686349351,0.14301052980661966,-0.9192845623046153,1.6348130455205026,-0.753225791296744,-1.6044905281465378,5,0,0,0,6,2,6,0,0,0,0,0,0,0,0,0,2,0
1603,55-64,1,Masters degree,UK,White,0.31318599031358146,0.4786731653874694,1.0677957406518224,-0.3023657544747939,-0.7829794752183343,0.5469007087892307,0.7969941428269786,6,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1604,25-34,1,University degree,UK,White,-0.052213504855487626,2.8700771855216183,1.8939519234181763,0.9442460019876703,-0.900600351361439,1.9426449280417288,1.2736628734893594,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1605,45-54,0,Left school at 16 years,UK,White,-0.34885077562865574,1.9463183283359566,-0.018368732080488795,0.7631620279696526,1.3093311459275008,-1.4536436559090193,-0.8757259965584026,4,0,2,2,6,0,4,0,0,0,0,0,0,0,0,0,1,0
1606,25-34,1,University degree,UK,Asian,-0.24717003879613886,2.135095691247529,-2.2189046557444074,-0.9192845623046153,-0.14277954966710424,1.3456810983554328,-0.22125868776173244,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1607,35-44,1,Professional certificate/ diploma,UK,White,-1.553782533803857,1.4600264768684657,0.44869825865780233,0.43985794944047424,0.586497944660533,-0.753225791296744,-1.2228441989199232,4,0,0,0,6,2,6,0,0,0,0,0,0,1,0,0,2,0
1608,35-44,1,Masters degree,UK,White,-0.7931605332637086,0.32395078120035065,-0.018368732080488795,-0.1551222241063227,1.1368987009682203,-0.23554703870612545,-0.22125868776173244,4,0,0,0,6,1,4,0,0,0,0,0,0,0,0,0,2,0
1609,25-34,0,"Some college or university, no certificate or degree",USA,White,-0.24717003879613886,-1.0948795698758713,2.4602303575915143,-0.9192845623046153,-0.653672680399117,1.3456810983554328,0.7969941428269786,3,4,4,4,4,3,5,3,3,4,2,0,6,3,2,3,6,1
1610,25-34,1,University degree,UK,White,-0.14932612188547958,-1.0948795698758713,-1.6866272284001254,0.9442460019876703,0.7602934127244029,-0.753225791296744,-2.1544290441012417,5,0,1,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1611,45-54,1,University degree,UK,White,0.22408761855117706,0.640840686349351,-0.9793841947388138,0.7631620279696526,-0.528314643691725,-1.4536436559090193,-2.1544290441012417,4,0,0,2,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1612,25-34,1,University degree,UK,White,-0.34885077562865574,-0.4405905148775806,-1.4291795576726232,1.1172082695297971,0.9418861747248215,-1.4536436559090193,-1.6044905281465378,3,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1613,35-44,1,University degree,UK,Mixed-White/Black,0.1360611520933125,1.2913469696979305,-0.9793841947388138,0.43985794944047424,-0.006356972463632867,-0.23554703870612545,-0.22125868776173244,4,1,1,3,6,2,6,0,0,0,0,0,0,0,0,0,1,1
1614,25-34,0,"Some college or university, no certificate or degree",UK,White,-2.526701891482399,2.3321409688523693,0.2955933114863293,-1.4833521172524338,0.586497944660533,0.915018975040276,1.2736628734893594,5,1,2,0,6,1,6,3,0,5,0,0,3,1,0,2,0,1
1615,35-44,1,Doctorate degree,UK,White,-1.1966677646801562,0.4786731653874694,1.246486796919702,1.1172082695297971,3.0123583595110945,-0.23554703870612545,0.08554037637589663,4,0,0,2,6,1,6,0,0,0,0,0,0,0,0,0,2,0
1616,55-64,0,Professional certificate/ diploma,UK,White,0.6305501029100478,-1.5121784827136195,-1.560694970088494,0.7631620279696526,-0.40640425366064753,0.1937741107892311,-0.22125868776173244,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1617,25-34,0,Masters degree,UK,White,0.5220372219869126,0.0042212888448033845,0.7273036734457946,0.5921650128587294,-0.27637585837429446,0.915018975040276,1.9970515199809755,4,0,1,0,6,0,6,0,0,0,0,0,2,0,0,1,3,0
1618,45-54,0,Professional certificate/ diploma,UK,White,0.31318599031358146,0.16912805824268257,-1.1226884972956506,0.5921650128587294,0.586497944660533,0.5469007087892307,-0.5431683478463336,4,0,0,5,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1619,25-34,0,"Some college or university, no certificate or degree",USA,White,0.31318599031358146,-0.3004573879283393,1.0677957406518224,-0.3023657544747939,-0.900600351361439,0.915018975040276,1.9970515199809755,4,5,0,4,6,6,5,3,1,2,3,1,2,3,5,3,6,0
1620,45-54,0,Professional certificate/ diploma,UK,White,0.1360611520933125,0.0042212888448033845,-0.4526296716343368,-0.6077920519588935,0.7602934127244029,-0.23554703870612545,0.4193122694051331,4,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,2,0
1621,25-34,0,University degree,UK,Black,1.3751736663347747,-0.3004573879283393,-0.9793841947388138,-0.3023657544747939,-0.27637585837429446,0.1937741107892311,-0.5431683478463336,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
1622,35-44,0,Professional certificate/ diploma,UK,White,-1.553782533803857,-0.154504612287235,0.5867306980766432,0.43985794944047424,1.1368987009682203,0.1937741107892311,-0.22125868776173244,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
1623,35-44,0,University degree,UK,White,0.5220372219869126,-0.8079909571211307,-1.2798502686723625,0.5921650128587294,-0.900600351361439,0.1937741107892311,-1.2228441989199232,4,0,0,2,6,0,6,0,0,0,0,0,0,0,0,0,0,0
1624,45-54,0,Masters degree,UK,White,0.1360611520933125,-0.6965547185490073,-0.17753883227167516,-0.7628364312634675,-0.27637585837429446,-0.753225791296744,-0.8757259965584026,4,1,0,0,6,1,4,0,0,0,0,0,0,0,0,0,6,0
1625,35-44,0,"Some college or university, no certificate or degree",UK,White,-0.7931605332637086,0.4786731653874694,-0.018368732080488795,0.13187481843618676,0.12389191185434495,-0.23554703870612545,0.08554037637589663,4,1,2,3,6,3,4,2,1,2,0,2,0,1,2,2,2,0
1626,35-44,1,Professional certificate/ diploma,UK,White,-0.7931605332637086,0.32395078120035065,-1.2798502686723625,0.7631620279696526,0.7602934127244029,-1.4536436559090193,-1.2228441989199232,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,6,0
1627,25-34,1,Professional certificate/ diploma,UK,White,-1.4418736164485815,0.640840686349351,-1.4291795576726232,0.5921650128587294,0.586497944660533,-1.4536436559090193,-1.2228441989199232,4,0,0,0,4,1,4,0,0,0,0,0,0,0,0,0,2,0
1628,25-34,1,Masters degree,UK,White,-1.873190278943558,1.2913469696979305,-1.2798502686723625,-0.1551222241063227,1.4654674470039688,-1.4536436559090193,-2.1544290441012417,5,1,0,3,6,1,4,1,0,0,0,0,0,0,0,0,0,0
1629,25-34,1,Masters degree,UK,White,0.6305501029100478,0.0042212888448033845,-0.018368732080488795,0.7631620279696526,-0.006356972463632867,-1.4536436559090193,-0.5431683478463336,3,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0
1630,45-54,1,Professional certificate/ diploma,UK,White,0.1360611520933125,-0.154504612287235,-0.8498570278492728,0.2887641285945435,0.586497944660533,0.5469007087892307,-0.5431683478463336,2,0,0,2,6,1,6,0,0,0,0,0,0,1,0,0,1,0
1631,35-44,1,University degree,UK,White,-0.14932612188547958,0.4786731653874694,0.8877591040782448,-1.0780488837111097,-1.0164472930228352,0.1937741107892311,0.4193122694051331,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,2,0
1632,35-44,1,Professional certificate/ diploma,UK,White,-2.2226314082235437,0.4786731653874694,-0.17753883227167516,2.764510932399128,1.1368987009682203,-0.753225791296744,-0.8757259965584026,4,0,1,0,6,1,4,0,0,0,0,0,0,0,0,0,5,0
1633,35-44,0,Professional certificate/ diploma,Canada,White,1.606444749144182,0.16912805824268257,-0.4526296716343368,-0.0171735355935936,1.816085096202194,1.3456810983554328,1.9970515199809755,6,0,0,0,6,6,5,0,0,0,0,0,0,1,0,1,1,0
1634,45-54,1,Professional certificate/ diploma,UK,Black,-0.34885077562865574,0.32395078120035065,-0.8498570278492728,-0.3023657544747939,0.41717239060141975,0.915018975040276,0.4193122694051331,4,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0
1635,18-24,1,Left school at 18 years,UK,White,0.04240467833496769,-1.380162762301822,-1.2798502686723625,-0.0171735355935936,-0.006356972463632867,-1.4536436559090193,-2.1544290441012417,5,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0
1636,55-64,0,Left school before 16 years,UK,White,-1.4418736164485815,0.0042212888448033845,-1.6866272284001254,0.43985794944047424,0.586497944660533,-0.753225791296744,-0.5431683478463336,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0
1637,45-54,1,Professional certificate/ diploma,UK,White,0.04240467833496769,0.640840686349351,-1.6866272284001254,-1.0780488837111097,-0.006356972463632867,-0.753225791296744,-1.2228441989199232,5,0,1,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0
